#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-19T13:12:33 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ6054a3083b2e	
#INFO	-out.max=unlimited	
#INFO	queryParameters=25	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/640/A1&tab:{J/A+A/640/A1/nodup}&key:source=J/A+A/640/A1/nodup&HTTPPRM:&
#-c=IC2391
#-c.eq=J2000
#-c.r=  10
#-c.u=deg
#-c.geom=r
#-source=J/A+A/640/A1/nodup
#-order=I
#-out=RA_ICRS
#-out=DE_ICRS
#-out=GaiaDR2
#-out=Plx
#-out=pmRA*
#-out=pmDE
#-out=RV
#-out=o_Gmag
#-out=Gmag
#-out=BP-RP
#-out=proba
#-out=Cluster
#-out=Teff50
#-out=_RA.icrs
#-out=_DE.icrs
#
#INFO	-c=130.133333-53.033333,rd=10.	
#Constraint -bmark=POST

#RESOURCE=yCat_36400001
#Name: J/A+A/640/A1
#Title: Portrait Galactic disc (Cantat-Gaudin+, 2020)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_640_A1_nodup:
#Name: J/A+A/640/A1/nodup
#Title: Members
#Column	RA_ICRS	(F15.11)	Right ascension (ICRS) at Ep=2015.5	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Declination (ICRS) at Ep=2015.5	[ucd=pos.eq.dec;meta.main]
#Column	GaiaDR2	(I19)	Gaia DR2 source ID	[ucd=meta.id;meta.main]
#Column	Plx	(D24.17)	Absolute stellar parallax	[ucd=pos.parallax]
#Column	pmRA*	(D25.18)	Proper motion in right ascension direction (pmRA*cosDE)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(D25.18)	Proper motion in declination direction	[ucd=pos.pm;pos.eq.dec]
#Column	RV	(F24.19)	? Spectroscopic radial velocity in the solar barycentric reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	o_Gmag	(I4)	Number of observations contributing to G photometry	[ucd=meta.number]
#Column	Gmag	(F10.7)	G-band mean magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(D16.9)	? BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	proba	(F8.5)	Membership probability	[ucd=stat.probability]
#Column	Cluster	(a17)	Cluster name	[ucd=meta.id.parent]
#Column	Teff50	(F14.8)	? Effective temperature (Anders et al., 2019A&A...628A..94A, Cat. I/349)	[ucd=phys.temperature.effective]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
RA_ICRS|DE_ICRS|GaiaDR2|Plx|pmRA*|pmDE|RV|o_Gmag|Gmag|BP-RP|proba|Cluster|Teff50|_RA.icrs|_DE.icrs
132.35985837728|-46.95437838545|5329611590341202304| 4.92989513051214023e-01|-5.249531784809359891e+00| 4.573045547713140202e+00|                        | 254|14.9433550| 9.911203400e-01| 0.90000|Ruprecht_71      | 6575.98100000|132.35989149010|-46.95439807495
127.10028905265|-46.95362203825|5515769182486803712| 1.90705882789192005e+00|-5.610715374596820126e+00| 6.609269872063950224e+00|                        | 210|13.8721280| 1.527917900e+00| 1.00000|Gulliver_9       | 5577.71830000|127.10032444323|-46.95365049482
123.32298117163|-46.95286580117|5519316791105026816| 2.78680373169664986e+00|-6.501824421178979740e+00| 9.017544001598720271e+00|  15.2638391261127992493| 247|12.0418650| 1.065714800e+00| 0.90000|Pozzo_1          | 5836.42200000|123.32302218246|-46.95290462670
122.99813284456|-46.95275171656|5519325003081971840| 2.76169090993351007e+00|-6.472821660529749721e+00| 9.886338818297669917e+00|                        | 213|16.4465030| 2.699144400e+00| 0.90000|Pozzo_1          | 3778.21310000|122.99817367237|-46.95279428274
127.61366568471|-46.94812456088|5521718124503964288| 2.03097934555361004e+00|-5.902180203877420261e+00| 6.834387510081749717e+00|                        | 244|15.9470710| 2.463159600e+00| 1.00000|Gulliver_9       |              |127.61370290993|-46.94815398671
121.84544166911|-46.93205047798|5519457081915764992| 2.89315012034496011e+00|-6.653137995450680187e+00| 1.001389563182219966e+01|                        | 215|14.5368220| 1.914986600e+00| 1.00000|Pozzo_1          | 5612.50830000|121.84548361806|-46.93209359335
132.42104136940|-46.92805308572|5329611006225689344| 5.20567979741979991e-01|-5.109425502921079776e+00| 4.523843880202229606e+00|                        | 244|15.4878930| 1.101388900e+00| 0.70000|Ruprecht_71      | 5589.52500000|132.42107358261|-46.92807256338
132.16438615995|-46.92708424242|5329565513938624384| 5.30676335065388027e-01|-5.200657001776289867e+00| 4.616557340504740203e+00|                        | 239|12.6292170| 5.421037700e-01| 1.00000|Ruprecht_71      | 7085.62260000|132.16441894775|-46.92710411926
123.43641954285|-46.91831629054|5519317821896988800| 2.88194603251514980e+00|-6.522690492497270398e+00| 9.464168554999709215e+00|                        | 236|17.0974140| 2.839240000e+00| 1.00000|Pozzo_1          | 3661.04700000|123.43646065876|-46.91835703903
132.30824141154|-46.91693397818|5329658491387015040| 4.73245144088983993e-01|-4.952678713271059685e+00| 4.790414771413770367e+00|                        | 250|16.1215920| 1.034591700e+00| 0.80000|Ruprecht_71      | 5885.87740000|132.30827263004|-46.91695460358
132.33527256494|-46.91398879032|5329611933938555904| 4.60699756010292005e-01|-5.193322515127399619e+00| 4.512828781647339582e+00|                        | 247|14.8475010| 8.331508600e-01| 0.70000|Ruprecht_71      | 5793.78470000|132.33530529850|-46.91400822055
122.23295791829|-46.91167234600|5519290712064682112| 2.68022083537255984e+00|-6.641343057412579576e+00| 9.276961490183730064e+00|                        | 184|16.3448980| 2.605131100e+00| 0.80000|Pozzo_1          | 3760.71700000|122.23299977695|-46.91171228847
132.41554548336|-46.91115210253|5329612479381151616| 5.60056291065243017e-01|-5.064440019198969800e+00| 4.764956928816950210e+00|                        | 231|12.3570430| 5.164156000e-01| 0.70000|Ruprecht_71      | 7050.16750000|132.41557740289|-46.91117261832
132.37273984333|-46.90986535518|5329611796499620992| 4.13822438117177005e-01|-5.136703204288269653e+00| 4.664094264276830160e+00|                        | 250|15.7713670| 1.219951600e+00| 0.70000|Ruprecht_71      | 5580.18800000|132.37277221753|-46.90988543669
132.37695009415|-46.90476444515|5329611830859360512| 5.72196901146488024e-01|-5.091045190965419742e+00| 4.695664421736339911e+00|                        | 238|16.9410930| 1.491012600e+00| 0.80000|Ruprecht_71      | 5573.76100000|132.37698217753|-46.90478466259
132.28543116913|-46.90392707441|5329658560106438016| 5.12114606918710025e-01|-5.255426983625190118e+00| 4.620042137157449602e+00|                        | 262|14.3185450| 6.477470400e-01| 0.90000|Ruprecht_71      | 6772.21440000|132.28546428792|-46.90394696626
132.33435275746|-46.90260491792|5329611968298291712| 4.52474305800788013e-01|-5.255203177545659798e+00| 4.702002496076429949e+00|                        | 255|14.7532190| 7.501793000e-01| 0.70000|Ruprecht_71      | 6177.50150000|132.33438587402|-46.90262516265
121.89338448308|-46.90040423578|5519458593744233472| 2.94622278044609009e+00|-6.168115205349059771e+00| 9.782239189690100645e+00|                        | 175|16.7484530| 3.190163600e+00| 0.80000|Pozzo_1          |              |121.89342335093|-46.90044635375
132.33307692615|-46.89277171474|5329658903703894528| 5.53414100295376965e-01|-5.133209218997899725e+00| 4.734419247666069808e+00|                        | 243|14.8397200| 8.324375000e-01| 0.80000|Ruprecht_71      | 6199.74000000|132.33310926802|-46.89279209904
132.34565637076|-46.89229647041|5329612071377508736| 4.73074615099858986e-01|-5.203199040248749796e+00| 4.563072892258730029e+00|                        | 269|11.6668300| 2.382755300e-01| 0.70000|Ruprecht_71      | 7600.49950000|132.34568915331|-46.89231611696
132.30160998554|-46.89066465225|5329658938063574912| 4.63481028988973975e-01|-5.231140786296900380e+00| 4.575229058244030256e+00|                        | 269|13.7476620| 4.561634000e-01| 0.80000|Ruprecht_71      | 7350.89450000|132.30164294312|-46.89068435115
132.31070703781|-46.87632367144|5329658972423314048| 4.76020456642889001e-01|-5.134472246581609944e+00| 4.635482860779539749e+00|                        | 269|14.2501000| 5.391893400e-01| 0.90000|Ruprecht_71      | 7302.79150000|132.31073937771|-46.87634362977
132.34900327273|-46.87478819528|5329659036834868992| 4.58093280915435996e-01|-5.267106197048740057e+00| 4.550183747647340127e+00|                        | 249|12.4947290| 2.907133000e-01| 0.80000|Ruprecht_71      | 7403.49500000|132.34903644709|-46.87480778634
132.27429688001|-46.86962238267|5329659212941412096| 5.14615673785383976e-01|-5.262147562142530433e+00| 4.639688711618229711e+00|                        | 264|15.0342710| 1.069963500e+00| 0.70000|Ruprecht_71      | 5749.82280000|132.27433001995|-46.86964235910
127.33519627978|-46.86613735396|5515765261162001664| 1.99561741619281996e+00|-6.759276835509390402e+00| 7.488733993451050175e+00|  27.5838617063073989755| 235|11.5288790| 5.761404000e-01| 0.90000|Gulliver_9       | 7122.38530000|127.33523884558|-46.86616959711
132.31167691244|-46.86014473858|5329659281660943488| 4.90094239743065985e-01|-5.245993025307320146e+00| 4.694789047102600144e+00|                        | 262|14.3099240| 7.755852000e-01| 0.90000|Ruprecht_71      | 6573.51170000|132.31170994481|-46.86016495225
132.27545820246|-46.85590878956|5329659968855645056| 4.76093895366013986e-01|-5.214075222765529816e+00| 4.616316627647160331e+00|                        | 269|12.3503895| 2.608108500e-01| 0.80000|Ruprecht_71      | 8443.75900000|132.27549103126|-46.85592866536
132.10415114853|-46.85414093522|5329569087351153408| 4.68775143076154976e-01|-5.158727896745650021e+00| 4.699854700029430177e+00|                        | 223|14.3657710| 5.884332700e-01| 0.70000|Ruprecht_71      | 6618.19140000|132.10418362779|-46.85416117070
138.24383813804|-46.85404361181|5327317832975142528| 4.92277369933063991e+00|-2.325486063483139887e+01| 1.327801024304200084e+01|                        | 250|17.3484630| 3.051885600e+00| 1.00000|Platais_9        | 3054.81790000|138.24398455005|-46.85410078093
132.37528655488|-46.85396789368|5329660514303617536| 5.07141166195751003e-01|-5.226689747002369657e+00| 4.613442753932620377e+00|                        | 260|11.7892280| 3.179750400e-01| 0.80000|Ruprecht_71      |12633.61100000|132.37531946191|-46.85398775710
132.37076981681|-46.84559827201|5329660552971349504| 4.81275632443822987e-01|-5.287591518229140419e+00| 4.553103289252580232e+00|                        | 271|14.7373510| 7.441339500e-01| 0.70000|Ruprecht_71      | 6508.62300000|132.37080310210|-46.84561787565
122.79065273840|-46.84404762291|5519376920648594304| 2.83639913846818992e+00|-6.844959108936330416e+00| 9.249549348451669317e+00|                        | 235|13.4145250| 1.490928600e+00| 0.70000|Pozzo_1          |              |122.79069582605|-46.84408744735
122.62006367463|-46.84035847614|5519295522427977216| 2.95429367396405995e+00|-6.813717371009100354e+00| 9.791088671157030632e+00|                        | 185|15.6063290| 2.357189200e+00| 1.00000|Pozzo_1          | 3453.18330000|122.62010656268|-46.84040063220
132.38962383462|-46.84034016700|5329660656050583936| 5.31228276353891027e-01|-5.274864626197289574e+00| 4.602103252266860345e+00|                        | 251|13.3515400| 3.952808400e-01| 0.80000|Ruprecht_71      | 7757.13600000|132.38965703654|-46.84035998160
132.29772501948|-46.83104464644|5329660106294609792| 4.51156630409851989e-01|-5.127080664134430421e+00| 4.539915533052970353e+00|                        | 225|11.4694250| 1.590852700e-01| 0.70000|Ruprecht_71      |15388.44600000|132.29775728561|-46.83106419329
123.25838800211|-46.83051781402|5519330088323394944| 2.68024091118483021e+00|-6.177146073728949638e+00| 8.628090311357029307e+00|                        | 267|15.4691580| 2.231164000e+00| 0.70000|Pozzo_1          | 4900.44200000|123.25842687623|-46.83055496273
132.33426855404|-46.82976707101|5329660793489440256| 5.34730503827976045e-01|-5.294713353347169971e+00| 4.693387985737770052e+00|                        | 243|16.3232210| 1.508582100e+00| 0.80000|Ruprecht_71      | 4831.10500000|132.33430187434|-46.82978727864
132.27024073189|-46.82970288638|5329660071934822784| 5.00594960468458972e-01|-5.268779274727729778e+00| 4.592022421232419660e+00|                        | 273|15.8613940| 1.345236800e+00| 0.90000|Ruprecht_71      | 5322.02800000|132.27027388894|-46.82972265758
132.31452461456|-46.82842259333|5329659384740131840| 4.83055483541737996e-01|-5.259215032351639785e+00| 4.584339571045910056e+00|                        | 231|15.1782610| 1.078609500e+00| 0.80000|Ruprecht_71      | 5426.61100000|132.31455771063|-46.82844233145
127.39538702833|-46.82811921297|5515765609073772416| 2.00220523447524990e+00|-6.440135427869839724e+00| 6.681955111785829793e+00|                        | 218|17.9017850|                | 0.80000|Gulliver_9       | 3766.56180000|127.39542755567|-46.82814798249
121.22522294526|-46.82026974225|5519517864294352768| 2.77882262552963999e+00|-6.522579732328639857e+00| 9.444118179457259288e+00|                        | 243|15.5255180| 2.323369000e+00| 0.80000|Pozzo_1          | 3461.18770000|121.22526398544|-46.82031040442
124.51685054530|-46.80772950864|5516701740140662656| 1.92882306641321000e+00|-6.061514653725449620e+00| 7.302264491005970193e+00|                        | 193|16.1098290| 8.928633000e-01| 0.80000|Gulliver_9       |              |124.51688867555|-46.80776094894
124.51719540870|-46.80698277489|5516701735831302528| 1.95637733763859001e+00|-5.789433271014869931e+00| 7.560727673560940332e+00|                        | 185|10.8077830| 2.466411600e-01| 0.80000|Gulliver_9       | 8269.20900000|124.51723182690|-46.80701532802
132.32595446805|-46.80604182936|5329661618123121792| 4.81093512193915995e-01|-5.251749905100149718e+00| 4.651003074852900099e+00|                        | 272|15.0042090| 1.232082400e+00| 0.80000|Ruprecht_71      | 5326.47200000|132.32598750340|-46.80606185451
128.16306300405|-46.80593343381|5521712038524591744| 1.98212824271874011e+00|-6.261437311411549800e+00| 6.696271623333130307e+00|                        | 224|14.3430470| 1.358532000e+00| 1.00000|Gulliver_9       | 5598.56500000|128.16310239061|-46.80596226497
120.73122356544|-46.80342370444|5518777102693195776| 2.81669912357273011e+00|-5.856192734218129914e+00| 9.777290157655050606e+00|                        | 215|17.0047650| 2.841380100e+00| 0.80000|Pozzo_1          | 3157.27220000|120.73126040117|-46.80346580110
132.20375223790|-46.79829949340|5329663336109818624| 5.00540025842747038e-01|-5.223625573341529993e+00| 4.581831705221819817e+00|                        | 252|15.1790690| 1.105685200e+00| 0.80000|Ruprecht_71      | 5847.31050000|132.20378509160|-46.79831922073
127.14283477955|-46.79746458585|5515779868364880000| 2.03372694770999018e+00|-5.647315862777110063e+00| 6.655247565210269833e+00|                        | 214|17.7838780| 2.570224800e+00| 0.80000|Gulliver_9       | 3836.25020000|127.14287029749|-46.79749324039
138.38340792777|-46.78950646470|5327412154756864000| 4.95080583633189963e+00|-2.369406608184910112e+01| 1.355608363306470032e+01|                        | 207|17.0658600| 3.039980000e+00| 1.00000|Platais_9        | 2996.30470000|138.38355692605|-46.78956483107
124.19461995435|-46.78835700319|5516340443182274432| 2.95828525609715021e+00|-7.035519831819380343e+00| 9.877262808725859600e+00|  18.8206121946042017612| 276|12.4769060| 1.181736000e+00| 1.00000|Pozzo_1          | 5840.68200000|124.19466419570|-46.78839953028
121.76713925231|-46.78417257091|5519472784315796864| 2.69330514522500009e+00|-6.098629359150620211e+00| 9.032384386128560649e+00|                        | 267|16.0868000| 2.502626400e+00| 0.70000|Pozzo_1          |              |121.76717759925|-46.78421146034
138.69430775168|-46.78086197757|5327362504934951040| 5.35175189666133022e+00|-2.443184910566409940e+01| 1.408380001458970021e+01|                        | 283|10.6787420| 7.713251000e-01| 1.00000|Platais_9        | 6420.79400000|138.69446136479|-46.78092261605
122.45516278852|-46.77893429634|5519298511725132672| 2.83330808801538980e+00|-6.426780105231659768e+00| 9.670401346981510216e+00|                        | 218|16.9165760| 3.076061200e+00| 1.00000|Pozzo_1          |              |122.45520319487|-46.77897593279
132.16172106946|-46.77362084077|5329663988944738304| 4.52906645028199994e-01|-5.272333388878360338e+00| 4.593354637928349860e+00|                        | 273|15.1121080| 1.043443700e+00| 0.90000|Ruprecht_71      | 6455.98730000|132.16175421431|-46.77364061770
132.12227370593|-46.76928199179|5329664126383621120| 4.81428432349148006e-01|-5.370014312046180294e+00| 4.590785678284520444e+00|                        | 270|14.0640330| 5.811071400e-01| 0.70000|Ruprecht_71      | 6918.68000000|132.12230746213|-46.76930175767
128.22934491596|-46.76020677573|5521735716691493888| 1.84039701005000000e+00|-5.747615692872639848e+00| 6.392985388498379606e+00|                        | 224|16.7226240| 2.347458800e+00| 0.90000|Gulliver_9       | 3934.35030000|128.22938103971|-46.76023430108
122.58682219206|-46.74844097364|5519296999896688256| 2.78444977583263986e+00|-6.457710043461779570e+00| 9.376338381012480738e+00|                        | 216|16.0084820| 2.504643400e+00| 0.80000|Pozzo_1          | 3725.74200000|122.58686276990|-46.74848134398
122.29961552358|-46.74841265524|5519481202452824192| 2.86954399402715010e+00|-6.656129518360660136e+00| 9.501558514777400433e+00|                        | 236|14.8454050| 1.961341900e+00| 1.00000|Pozzo_1          | 5135.33640000|122.29965734820|-46.74845356472
125.81724604943|-46.74431281849|5516481734735454592| 1.96379649852103011e+00|-6.342508605645040376e+00| 7.654635688820429884e+00|                        | 242|16.9406340| 2.935029000e+00| 0.80000|Gulliver_9       |              |125.81728590033|-46.74434577594
132.15194713789|-46.74260464879|5329664641779720320| 4.93248394262569001e-01|-5.165324604849219625e+00| 4.617438271883339773e+00|                        | 270|13.2405210| 5.275888400e-01| 0.80000|Ruprecht_71      | 6871.01200000|132.15197959133|-46.74262452942
132.43470109467|-46.74131684760|5329661515044024832| 5.17008612719259020e-01|-5.035763924566560412e+00| 4.476039455804560419e+00|                        | 247|17.6391260| 1.720275900e+00| 0.80000|Ruprecht_71      | 5119.07900000|132.43473273334|-46.74133611943
132.29875714373|-46.73513814098|5329665054097187200| 4.92111078374752986e-01|-5.226843641830689613e+00| 4.582981694168980269e+00|                        | 245|14.9636850| 8.859281500e-01| 0.80000|Ruprecht_71      | 6293.35500000|132.29878997915|-46.73515787325
121.80263329538|-46.72698290534|5519475975473236608| 2.76685479684461999e+00|-6.354077322856020338e+00| 9.247533807463250710e+00|                        | 246|17.4701800| 3.039346700e+00| 0.70000|Pozzo_1          | 3479.98680000|121.80267320615|-46.72702272111
132.31041537748|-46.72444651440|5329665088456583680| 4.98360983604130003e-01|-5.145159902295800336e+00| 4.713976300512480400e+00|                        | 238|13.1850950| 5.281086000e-01| 0.90000|Ruprecht_71      |11509.31000000|132.31044769335|-46.72446681069
123.53300354180|-46.72129258758|5519355063548791552| 2.90454680503447005e+00|-7.207200879415239569e+00| 9.690977812729469676e+00|                        | 203|16.5291560| 3.033161200e+00| 0.80000|Pozzo_1          |              |123.53304880637|-46.72133431262
130.85128570012|-46.72056558522|5329803077166455296| 5.63748882994310030e-01|-5.080024721256849674e+00| 4.545541078133069846e+00|                        | 263|15.3383990| 1.064827900e+00| 0.80000|LP_2219          | 6322.38870000|130.85131760460|-46.72058515630
121.92818100896|-46.71603098261|5519495942780656000| 2.91821738722476987e+00|-6.522988827693169789e+00| 9.914111536666949220e+00|                        | 237|16.8776200| 2.745065700e+00| 0.90000|Pozzo_1          | 3731.57800000|121.92822197236|-46.71607366836
127.34560468335|-46.71343228848|5515778871932623232| 1.93274088590513005e+00|-5.902706867878539931e+00| 6.315706652093459716e+00|                        | 255|11.2292990| 4.114389400e-01| 1.00000|Gulliver_9       | 7443.00500000|127.34564174968|-46.71345948110
122.54757247529|-46.70825277145|5519300298431544448| 2.73002385674804993e+00|-6.172621666753229874e+00| 9.065705065205440505e+00|                        | 238|15.4000030| 2.215631500e+00| 0.80000|Pozzo_1          | 4972.90330000|122.54761123286|-46.70829180434
123.24973734860|-46.70780757977|5519334761247718272| 2.75098357300973007e+00|-6.455956501700730321e+00| 9.119382209531019967e+00|                        | 216|14.5173870| 1.862119700e+00| 0.80000|Pozzo_1          | 5368.64000000|123.24977788487|-46.70784684377
126.15101911653|-46.70352141369|5516561964726590976| 1.87974376060967008e+00|-5.999319478917549908e+00| 7.611802361750449997e+00|                        | 256|17.5553700| 2.982328400e+00| 0.70000|Gulliver_9       | 3334.73460000|126.15105678263|-46.70355418672
